url,career_cluster,career_pathway,SOC,job_title,title,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,income,csm.Title,csm.O.NET.SOC.Code,csm.degree,csm.closeness,csm.betweenness,ccm.Title,ccm.O.NET.SOC.Code,ccm.degree,ccm.closeness,ccm.betweenness
https://www.onetonline.org/link/details/25-1124.00,Education & Training,Teaching/Training,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","25-1124.00 - Foreign Language and Literature Teachers, Postsecondary",72,28,33,72,6,100,63500,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00,17,0.000234907,91.35605285,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00,9,0.000243605,610.8808658
https://www.onetonline.org/link/details/25-1125.00,Education & Training,Teaching/Training,25-1125.00,"History Teachers, Postsecondary","25-1125.00 - History Teachers, Postsecondary",50,39,17,72,17,95,71820,"History Teachers, Postsecondary",25-1125.00,23,0.000243487,479.7212557,"History Teachers, Postsecondary",25-1125.00,11,0.000215564,51.66960517
https://www.onetonline.org/link/details/25-1126.00,Education & Training,Teaching/Training,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","25-1126.00 - Philosophy and Religion Teachers, Postsecondary",67,22,28,56,0,100,68360,"Philosophy and Religion Teachers, Postsecondary",25-1126.00,16,0.000239406,169.4770446,"Philosophy and Religion Teachers, Postsecondary",25-1126.00,14,0.000246792,941.4874297
https://www.onetonline.org/link/details/25-1191.00,Education & Training,Teaching/Training,25-1191.00,Graduate Teaching Assistants,25-1191.00 - Graduate Teaching Assistants,39,50,33,17,6,89,34240,Graduate Teaching Assistants,25-1191.00,10,0.000293341,1041.758754,Graduate Teaching Assistants,25-1191.00,11,0.000270783,1548.862523
https://www.onetonline.org/link/details/25-1192.00,Education & Training,Teaching/Training,25-1192.00,"Home Economics Teachers, Postsecondary","25-1192.00 - Home Economics Teachers, Postsecondary",56,28,28,67,11,95,69190,"Home Economics Teachers, Postsecondary",25-1192.00,34,0.000268817,5100.880022,"Home Economics Teachers, Postsecondary",25-1192.00,10,0.000257467,574.3000181
https://www.onetonline.org/link/details/25-1193.00,Education & Training,Teaching/Training,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","25-1193.00 - Recreation and Fitness Studies Teachers, Postsecondary",50,28,28,45,50,95,59180,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193.00,16,0.000274424,2167.478972,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193.00,9,0.000248447,637.2006775
https://www.onetonline.org/link/details/25-1194.00,Education & Training,Teaching/Training,25-1194.00,"Vocational Education Teachers, Postsecondary","25-1194.00 - Vocational Education Teachers, Postsecondary",28,22,39,28,72,100,50660,"Vocational Education Teachers, Postsecondary",25-1194.00,13,0.000304136,1619.011516,"Vocational Education Teachers, Postsecondary",25-1194.00,14,0.000317965,1547.283277
https://www.onetonline.org/link/details/25-1199.00,Education & Training,Teaching/Training,25-1199.00,"Postsecondary Teachers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-2011.00,Education & Training,Teaching/Training,25-2011.00,"Preschool Teachers, Except Special Education","25-2011.00 - Preschool Teachers, Except Special Education",78,17,39,28,17,100,28790,"Preschool Teachers, Except Special Education",25-2011.00,17,0.000304229,2155.074322,"Preschool Teachers, Except Special Education",25-2011.00,23,0.000310752,4750.49605
https://www.onetonline.org/link/details/25-2012.00,Education & Training,Teaching/Training,25-2012.00,"Kindergarten Teachers, Except Special Education","25-2012.00 - Kindergarten Teachers, Except Special Education",61,28,39,22,11,100,52620,"Kindergarten Teachers, Except Special Education",25-2012.00,22,0.000286205,1135.608743,"Kindergarten Teachers, Except Special Education",25-2012.00,16,0.000298063,3197.813415
https://www.onetonline.org/link/details/25-2021.00,Education & Training,Teaching/Training,25-2021.00,"Elementary School Teachers, Except Special Education","25-2021.00 - Elementary School Teachers, Except Special Education",56,50,22,45,6,100,55800,"Elementary School Teachers, Except Special Education",25-2021.00,17,0.00026178,234.1937087,"Elementary School Teachers, Except Special Education",25-2021.00,16,0.000288767,693.5699325
https://www.onetonline.org/link/details/25-2022.00,Education & Training,Teaching/Training,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education","25-2022.00 - Middle School Teachers, Except Special and Career/Technical Education",67,33,39,39,22,100,56720,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,16,0.000274574,923.8622794,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,21,0.000295421,2271.046284
https://www.onetonline.org/link/details/25-2023.00,Education & Training,Teaching/Training,25-2023.00,"Career/Technical Education Teachers, Middle School","25-2023.00 - Career/Technical Education Teachers, Middle School",72,56,28,56,6,100,57560,"Career/Technical Education Teachers, Middle School",25-2023.00,17,0.000279096,827.996891,"Career/Technical Education Teachers, Middle School",25-2023.00,20,0.000319795,7561.938005
https://www.onetonline.org/link/details/25-2031.00,Education & Training,Teaching/Training,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education","25-2031.00 - Secondary School Teachers, Except Special and Career/Technical Education",61,33,50,28,11,100,58030,"Secondary School Teachers, Except Special and Career/Technical Education",25-2031.00,17,0.000265887,254.8908206,"Secondary School Teachers, Except Special and Career/Technical Education",25-2031.00,27,0.000296472,5036.003995
https://www.onetonline.org/link/details/25-2032.00,Education & Training,Teaching/Training,25-2032.00,"Career/Technical Education Teachers, Secondary School","25-2032.00 - Career/Technical Education Teachers, Secondary School",45,28,45,45,39,100,57320,"Career/Technical Education Teachers, Secondary School",25-2032.00,27,0.000308833,6942.227016,"Career/Technical Education Teachers, Secondary School",25-2032.00,17,0.000312598,5168.544013
https://www.onetonline.org/link/details/25-2051.00,Education & Training,Teaching/Training,25-2051.00,"Special Education Teachers, Preschool","25-2051.00 - Special Education Teachers, Preschool",50,39,11,28,0,100,52460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-2052.00,Education & Training,Teaching/Training,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School","25-2052.00 - Special Education Teachers, Kindergarten and Elementary School",50,39,17,33,0,100,57040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-2053.00,Education & Training,Teaching/Training,25-2053.00,"Special Education Teachers, Middle School","25-2053.00 - Special Education Teachers, Middle School",67,28,39,39,22,100,58560,"Special Education Teachers, Middle School",25-2053.00,22,0.000279799,880.0729849,"Special Education Teachers, Middle School",25-2053.00,11,0.000281136,731.9910316
https://www.onetonline.org/link/details/25-2054.00,Education & Training,Teaching/Training,25-2054.00,"Special Education Teachers, Secondary School","25-2054.00 - Special Education Teachers, Secondary School",50,39,45,56,11,100,59700,"Special Education Teachers, Secondary School",25-2054.00,29,0.000273075,988.6025876,"Special Education Teachers, Secondary School",25-2054.00,13,0.000277932,421.0932516
https://www.onetonline.org/link/details/25-2059.01,Education & Training,Teaching/Training,25-2059.01,Adapted Physical Education Specialists,25-2059.01 - Adapted Physical Education Specialists,17,28,33,22,50,100,53860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-2059.01,Education & Training,Teaching/Training,25-2059.00,"Special Education Teachers, All Other",25-2059.01 - Adapted Physical Education Specialists,17,28,33,22,50,100,53860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-3011.00,Education & Training,Teaching/Training,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,25-3011.00 - Adult Basic and Secondary Education and Literacy Teachers and Instructors,61,28,50,22,17,100,50650,Adult Basic and Secondary Education and Literacy Teachers and Instructors,25-3011.00,20,0.000283688,1576.885996,Adult Basic and Secondary Education and Literacy Teachers and Instructors,25-3011.00,26,0.000296209,6592.129456
https://www.onetonline.org/link/details/25-3021.00,Education & Training,Teaching/Training,25-3021.00,Self-Enrichment Education Teachers,25-3021.00 - Self-Enrichment Education Teachers,72,17,50,28,11,100,37330,Self-Enrichment Education Teachers,25-3021.00,16,0.000318776,4344.867395,Self-Enrichment Education Teachers,25-3021.00,26,0.000327332,8597.641048
https://www.onetonline.org/link/details/25-3099.02,Education & Training,Teaching/Training,25-3099.02,Tutors,25-3099.02 - Tutors,33,33,11,67,6,95,39570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-3099.02,Education & Training,Teaching/Training,25-3099.00,"Teachers and Instructors, All Other",25-3099.02 - Tutors,33,33,11,67,6,95,39570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-4011.00,Education & Training,Professional Support Services,25-4011.00,Archivists,25-4011.00 - Archivists,11,95,22,72,33,39,50500,Archivists,25-4011.00,13,0.000307409,2962.731399,Archivists,25-4011.00,8,0.000236798,163.7623015
https://www.onetonline.org/link/details/25-4012.00,Education & Training,Professional Support Services,25-4012.00,Curators,25-4012.00 - Curators,50,78,89,50,22,39,53360,Curators,25-4012.00,14,0.000285551,1114.787771,Curators,25-4012.00,9,0.000256674,1078.243793
https://www.onetonline.org/link/details/25-4013.00,Education & Training,Professional Support Services,25-4013.00,Museum Technicians and Conservators,25-4013.00 - Museum Technicians and Conservators,50,45,33,45,100,11,40040,Museum Technicians and Conservators,25-4013.00,17,0.000339098,3573.69359,Museum Technicians and Conservators,25-4013.00,9,0.000319387,3954.419473
https://www.onetonline.org/link/details/25-4021.00,Education & Training,Professional Support Services,25-4021.00,Librarians,25-4021.00 - Librarians,28,100,61,39,22,72,57680,Librarians,25-4021.00,12,0.000309598,4785.694252,Librarians,25-4021.00,14,0.000273,2174.284983
https://www.onetonline.org/link/details/25-4031.00,Education & Training,Professional Support Services,25-4031.00,Library Technicians,25-4031.00 - Library Technicians,11,100,45,6,22,67,32890,Library Technicians,25-4031.00,10,0.000323939,2860.492551,Library Technicians,25-4031.00,13,0.000299401,3363.78169
https://www.onetonline.org/link/details/25-9011.00,Education & Training,Professional Support Services,25-9011.00,Audio-Visual and Multimedia Collections Specialists,25-9011.00 - Audio-Visual and Multimedia Collections Specialists,17,72,17,33,72,61,47840,Audio-Visual and Multimedia Collections Specialists,25-9011.00,13,0.000323834,4847.872914,Audio-Visual and Multimedia Collections Specialists,25-9011.00,11,0.000286779,757.963526
https://www.onetonline.org/link/details/25-9021.00,Education & Training,Teaching/Training,25-9021.00,Farm and Home Management Advisors,25-9021.00 - Farm and Home Management Advisors,22,22,61,56,72,100,49490,Farm and Home Management Advisors,25-9021.00,11,0.000293858,1334.89145,Farm and Home Management Advisors,25-9021.00,10,0.000267881,3176.818797
https://www.onetonline.org/link/details/25-9031.00,Education & Training,Professional Support Services,25-9031.00,Instructional Coordinators,25-9031.00 - Instructional Coordinators,56,33,56,67,17,95,62460,Instructional Coordinators,25-9031.00,29,0.000278474,2695.296639,Instructional Coordinators,25-9031.00,17,0.000266099,1759.03693
https://www.onetonline.org/link/details/25-9031.01,Education & Training,Professional Support Services,25-9031.01,Instructional Designers and Technologists,25-9031.01 - Instructional Designers and Technologists,50,39,72,50,33,56,62460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/25-9041.00,Education & Training,Teaching/Training,25-9041.00,Teacher Assistants,25-9041.00 - Teacher Assistants,45,72,33,28,0,100,25410,Teacher Assistants,25-9041.00,12,0.000296472,2185.495218,Teacher Assistants,25-9041.00,17,0.000320513,4408.648483
https://www.onetonline.org/link/details/25-9099.00,Education & Training,Teaching/Training,25-9099.00,"Education, Training, and Library Workers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/27-1011.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1011.00,Art Directors,27-1011.00 - Art Directors,100,33,89,6,33,22,89820,Art Directors,27-1011.00,13,0.000292483,814.7196192,Art Directors,27-1011.00,11,0.000280505,256.761124
https://www.onetonline.org/link/details/27-1012.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1012.00,Craft Artists,27-1012.00 - Craft Artists,100,6,72,17,78,11,33440,Craft Artists,27-1012.00,10,0.000322893,5134.433574,Craft Artists,27-1012.00,10,0.000297177,954.2494514
https://www.onetonline.org/link/details/27-1013.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","27-1013.00 - Fine Artists, Including Painters, Sculptors, and Illustrators",100,0,39,28,67,17,50790,"Fine Artists, Including Painters, Sculptors, and Illustrators",27-1013.00,12,0.00031027,399.8196421,"Fine Artists, Including Painters, Sculptors, and Illustrators",27-1013.00,10,0.000291036,496.2331777
https://www.onetonline.org/link/details/27-1014.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1014.00,Multimedia Artists and Animators,27-1014.00 - Multimedia Artists and Animators,100,33,11,50,33,6,65300,Multimedia Artists and Animators,27-1014.00,15,0.000312695,1331.449173,Multimedia Artists and Animators,27-1014.00,14,0.000293772,936.9535282
https://www.onetonline.org/link/details/27-1019.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1019.00,"Artists and Related Workers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/27-1021.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1021.00,Commercial and Industrial Designers,27-1021.00 - Commercial and Industrial Designers,95,11,61,17,50,17,67790,Commercial and Industrial Designers,27-1021.00,14,0.000298864,432.3728507,Commercial and Industrial Designers,27-1021.00,10,0.000283126,745.8934154
https://www.onetonline.org/link/details/27-1022.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1022.00,Fashion Designers,27-1022.00 - Fashion Designers,100,6,83,11,50,22,65170,Fashion Designers,27-1022.00,16,0.000325945,5437.973437,Fashion Designers,27-1022.00,10,0.000297,2059.776051
https://www.onetonline.org/link/details/27-1023.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1023.00,Floral Designers,27-1023.00 - Floral Designers,89,28,67,0,56,22,25850,Floral Designers,27-1023.00,16,0.000332779,6613.784919,Floral Designers,27-1023.00,13,0.000306466,1532.23393
https://www.onetonline.org/link/details/27-1024.00,"Arts, Audio/Video Technology & Communications",Visual Arts,27-1024.00,Graphic Designers,27-1024.00 - Graphic Designers,100,22,56,11,56,17,47640,Graphic Designers,27-1024.00,15,0.000310945,1329.304026,Graphic Designers,27-1024.00,8,0.000279955,167.2663349
https://www.onetonline.org/link/details/27-1025.00,Architecture & Construction,Design/Pre-Construction,27-1025.00,Interior Designers,27-1025.00 - Interior Designers,95,6,72,11,33,33,49810,Interior Designers,27-1025.00,13,0.000290529,551.8459614,Interior Designers,27-1025.00,14,0.000277546,1388.248502
